dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,switching_off,,18213.0,18333.0,13 15 16 17,-2.0,
base,switching_off,,18266.0,18386.0,14 24,-2.0,
base,switching_off,,18325.0,18445.0,18 19 20 21 22 23 25,-2.0,
base,active,18330.0,18330.0,18352.0,0 1 2 3 4 5 6,191.0,False
base,sleeping,,18333.0,18334.0,13 15,-4.0,
base,sleeping,,18333.0,18454.0,16 17,-4.0,
base,switching_on,,18334.0,18454.0,13 15,-3.0,
base,active,,18352.0,18574.0,0 1 2 3 4 5 6,-1.0,
base,sleeping,,18386.0,18454.0,14,-4.0,
base,sleeping,,18386.0,18791.0,24,-4.0,
base,sleeping,,18445.0,18648.0,18 19 20 21,-4.0,
base,sleeping,,18445.0,18671.0,22,-4.0,
base,sleeping,,18445.0,18729.0,23,-4.0,
base,sleeping,,18445.0,18791.0,25,-4.0,
base,active,18334.0,18454.0,18556.0,7 8 9 10 11 12 13 15,192.0,False
base,switching_on,,18454.0,18574.0,14 16 17,-3.0,
base,active,18522.0,18556.0,18619.0,7 8 9 10 11 12 13 15,194.0,False
base,active,18428.0,18574.0,18648.0,0 1 2 3 4 5 6 14 16 17,193.0,False
base,active,18547.0,18619.0,18671.0,7 8 9 10 11 12 13,195.0,False
base,active,,18619.0,18768.0,15,-1.0,
base,active,18578.0,18648.0,18729.0,0 1 2 3 4 5 6,196.0,False
base,active,,18648.0,18768.0,14 16 17,-1.0,
base,switching_on,,18648.0,18768.0,18 19 20 21,-3.0,
base,active,,18671.0,18791.0,7 8 9 10 11 12 13,-1.0,
base,switching_on,,18671.0,18791.0,22,-3.0,
base,active,,18729.0,18849.0,0 1 2 3 4 5 6,-1.0,
base,switching_on,,18729.0,18849.0,23,-3.0,
base,active,18581.0,18768.0,18843.0,14 15 16 17 18 19 20 21,197.0,False
base,active,18598.0,18791.0,18871.0,7 8 9 10 11 12 13 22,198.0,False
base,switching_on,,18791.0,18911.0,24 25 26 27 28 29 30 31,-3.0,
base,active,,18843.0,19016.0,14 15 16 17 18 19 20 21,-1.0,
base,active,18617.0,18849.0,18915.0,0 1 2 3 4 5 6 23,199.0,False
base,active,,18871.0,19016.0,7 8 9 10 11 12 13 22,-1.0,
base,active,18653.0,18911.0,19016.0,24 25 26 27 28 29 30 31,200.0,False
base,active,,18915.0,19016.0,0 1 2 3 4 5 6 23,-1.0,
