job_id,type,nodes,start_time,subtime,actual_finish_time,req_finish_time,terminated,finish_time
113,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",10520.0,10520,10572.0,10572.0,False,10572.0
114,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7]",10679.0,10679,10725.0,10725.0,False,10725.0
115,execution_finished,"[0, 1, 2, 3, 4, 5, 6]",10737.0,10737,10811.0,10811.0,False,10811.0
116,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",10819.0,10819,10925.0,10925.0,False,10925.0
117,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7]",11016.0,11016,11069.0,11069.0,False,11069.0
118,execution_finished,"[0, 1, 2, 3, 4, 5]",11141.0,11141,11183.0,11183.0,False,11183.0
119,execution_finished,"[0, 1, 2, 3, 4, 5, 6]",11207.0,11207,11300.0,11300.0,False,11300.0
120,execution_finished,"[0, 1, 2, 3, 4, 5, 6]",11334.0,11334,11393.0,11393.0,False,11393.0
121,execution_finished,"[0, 1, 2, 3, 4, 5, 6]",11393.0,11341,11477.0,11477.0,False,11477.0
122,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 8, 9]",11597.0,11417,11614.0,11614.0,False,11614.0
123,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 7]",11759.0,11639,11861.0,11861.0,False,11861.0
125,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",11861.0,11858,11929.0,11929.0,False,11929.0
124,execution_finished,"[10, 11, 12, 13, 14, 15, 16, 17]",11879.0,11728,11968.0,11968.0,False,11968.0
127,execution_finished,"[0, 1, 2, 3, 4, 5, 6]",11929.0,11905,12026.0,12026.0,False,12026.0
126,execution_finished,"[9, 18, 19, 20, 21, 22, 23]",11999.0,11862,12073.0,12073.0,False,12073.0
130,execution_finished,"[9, 14, 15, 16, 17, 18, 19, 20]",12086.0,12086,12127.0,12127.0,False,12127.0
129,execution_finished,"[7, 8, 10, 11, 12, 13]",12072.0,12072,12161.0,12161.0,False,12161.0
128,execution_finished,"[0, 1, 2, 3, 4, 5, 6]",12029.0,12029,12163.0,12163.0,False,12163.0
131,execution_finished,"[9, 14, 15, 16, 17, 18, 19, 20]",12146.0,12146,12273.0,12273.0,False,12273.0
132,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7]",12181.0,12181,12283.0,12283.0,False,12283.0
133,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7]",12349.0,12349,12407.0,12407.0,False,12407.0
134,execution_finished,"[8, 9, 10, 11, 12, 13, 14, 15]",12371.0,12371,12495.0,12495.0,False,12495.0
135,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",12566.0,12566,12615.0,12615.0,False,12615.0
136,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",12656.0,12656,12746.0,12746.0,False,12746.0
137,execution_finished,"[9, 10, 11, 12, 13, 14]",12704.0,12704,12822.0,12822.0,False,12822.0
138,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",12799.0,12799,12856.0,12856.0,False,12856.0
139,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",12888.0,12888,12932.0,12932.0,False,12932.0
140,execution_finished,"[0, 1, 2, 3, 4, 5]",12977.0,12977,13059.0,13059.0,False,13059.0
141,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",13201.0,13201,13290.0,13290.0,False,13290.0
142,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",13509.0,13509,13625.0,13625.0,False,13625.0
143,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7]",13636.0,13636,13704.0,13704.0,False,13704.0
144,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7]",13704.0,13674,13787.0,13787.0,False,13787.0
145,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7]",13787.0,13762,13847.0,13847.0,False,13847.0
146,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",13847.0,13841,13879.0,13879.0,False,13879.0
147,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7]",13889.0,13889,13962.0,13962.0,False,13962.0
148,execution_finished,"[0, 1, 2, 3, 4, 5, 6]",14025.0,14025,14060.0,14060.0,False,14060.0
149,execution_finished,"[0, 1, 2, 3, 4, 5, 6]",14062.0,14062,14181.0,14181.0,False,14181.0
150,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7]",14181.0,14130,14271.0,14271.0,False,14271.0
151,execution_finished,"[0, 1, 2, 3, 4, 5, 6]",14271.0,14206,14347.0,14347.0,False,14347.0
152,execution_finished,"[7, 9, 10, 11, 12]",14399.0,14255,14485.0,14485.0,False,14485.0
153,execution_finished,"[8, 13, 14, 15, 16, 17, 18]",14419.0,14279,14489.0,14489.0,False,14489.0
154,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 19, 20, 21]",14467.0,14314,14553.0,14553.0,False,14553.0
157,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 18, 19]",14578.0,14578,14596.0,14596.0,False,14596.0
156,execution_finished,"[8, 13, 14, 15, 16, 17]",14489.0,14368,14650.0,14650.0,False,14650.0
155,execution_finished,"[7, 9, 10, 11, 12, 22, 23]",14605.0,14326,14740.0,14740.0,False,14740.0
158,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",14829.0,14829,14899.0,14899.0,False,14899.0
159,execution_finished,"[9, 10, 11, 12, 13, 14, 15]",14896.0,14896,14966.0,14966.0,False,14966.0
160,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",14999.0,14999,15036.0,15036.0,False,15036.0
161,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",15155.0,15155,15192.0,15192.0,False,15192.0
162,execution_finished,"[9, 10, 11, 12, 13, 14, 15, 16, 17]",15288.0,15168,15351.0,15351.0,False,15351.0
163,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7]",15257.0,15257,15379.0,15379.0,False,15379.0
165,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7, 16]",15379.0,15360,15385.0,15385.0,False,15385.0
164,execution_finished,"[8, 9, 10, 11, 12, 13, 14, 15]",15351.0,15324,15433.0,15433.0,False,15433.0
166,execution_finished,"[0, 1, 2, 3, 4, 5]",15505.0,15505,15613.0,15613.0,False,15613.0
167,execution_finished,"[0, 1, 2, 3, 4, 5, 18, 19]",15887.0,15767,15952.0,15952.0,False,15952.0
