dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,17831.0,17927.0,18001.0,0 1 2 3 4 5 6,187.0,False
base,active,,17927.0,18001.0,7 8,-1.0,
base,active,17900.0,18001.0,18067.0,0 1 2 3 4 5 6 7 8 9,188.0,False
base,active,18027.0,18067.0,18186.0,0 1 2 3 4 5,189.0,False
base,active,,18067.0,18186.0,6,-1.0,
base,active,,18067.0,18352.0,7,-1.0,
base,active,,18067.0,18454.0,8 9,-1.0,
base,active,18073.0,18186.0,18202.0,0 1 2 3 4 5 6,190.0,False
base,active,,18202.0,18330.0,0 1 2 3 4 5 6,-1.0,
base,active,18330.0,18330.0,18352.0,0 1 2 3 4 5 6,191.0,False
base,active,18334.0,18352.0,18454.0,0 1 2 3 4 5 6 7,192.0,False
base,active,18428.0,18454.0,18528.0,0 1 2 3 4 5 6 7 8 9,193.0,False
base,active,18522.0,18528.0,18591.0,0 1 2 3 4 5 6 7,194.0,False
base,active,,18528.0,19050.0,8 9,-1.0,
base,active,18547.0,18591.0,18643.0,0 1 2 3 4 5 6,195.0,False
base,active,,18591.0,18724.0,7,-1.0,
base,active,18578.0,18643.0,18724.0,0 1 2 3 4 5 6,196.0,False
base,active,18581.0,18724.0,18799.0,0 1 2 3 4 5 6 7,197.0,False
base,active,18598.0,18799.0,18879.0,0 1 2 3 4 5 6 7,198.0,False
base,active,18617.0,18879.0,18945.0,0 1 2 3 4 5 6 7,199.0,False
base,active,18653.0,18945.0,19050.0,0 1 2 3 4 5 6 7,200.0,False
